gov_stats_code,gov_stats_name,organization,department,stats_type,cycle,data_list_status,has_file,has_db,org_info,org_info_link
00000001,民間企業退職金実態調査,内閣官房,内閣人事局退職手当第２係,-,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00000001
00000002,一般職国家公務員在職状況統計表（人事統計報告）,内閣官房,内閣人事局調査係,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00000002
00000003,国家公務員退職手当実態調査,内閣官房,内閣人事局退職手当第２係,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00000003
00020111,民間企業の勤務条件制度等調査,人事院,職員福祉局職員福祉課,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00020111
00020112,国家公務員死因調査,人事院,職員福祉局職員福祉課,業務統計,３年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00020112
00020131,国家公務員災害補償統計,人事院,職員福祉局補償課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00020131
00020151,退職公務員生活状況調査,人事院,給与局生涯設計課,一般統計,不定期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00020151
00020211,一般職の国家公務員の任用状況調査,人事院,人材局企画課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00020211
00020311,職種別民間給与実態調査,人事院,給与局給与第一課,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00020311
00020312,国家公務員給与等実態調査,人事院,給与局給与第一課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00020312
00020321,民間企業における役員報酬（給与）調査,人事院,給与局給与第二課,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00020321
00000004,人々のつながりに関する基礎調査,内閣府,孤独・孤立対策推進室,一般統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00000004
00100001,景気ウォッチャー調査,内閣府,,一般統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100001
00100002,「絆」と社会サービスに関する調査,内閣府,,一般統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100002
00100003,特定非営利活動法人及び市民の社会貢献に関する実態調査,内閣府,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100003
00100004,市民の社会貢献に関する実態調査,内閣府,,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100004
00100005,特定非営利活動法人に関する実態調査,内閣府,,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100005
00100106,高齢者の生活と意識に関する国際比較調査,内閣府,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100106
00100108,高齢者の経済・生活環境に関する調査,内閣府,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100108
00100111,高齢者の健康に関する調査,内閣府,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100111
00100113,高齢社会対策総合調査（高齢者の住宅と生活環境に関する調査）,内閣府,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100113
00100116,高齢社会対策総合調査（高齢者の経済生活に関する調査）,内閣府,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100116
00100119,高齢者の日常生活・地域社会への参加に関する調査,内閣府,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100119
00100201,男女間における暴力に関する調査,内閣府,男女共同参画局男女間暴力対策課,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100201
00100202,企業のワーク・ライフ・バランスに関する調査,内閣府,男女共同参画局推進課,一般統計,一回限り,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100202
00100301,東日本大震災における地震・津波時の避難に関する実態調査,内閣府,,一般統計,,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100301
00100304,企業の事業継続及び防災の取組に関する実態調査,内閣府,,一般統計,2年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100304
00100305,緊急地震速報受信装置等に関するアンケート調査,内閣府,,業務統計,1回のみ,-,-,-,-,
00100306,首都圏の住宅における感震ブレーカーの普及状況等に関する調査,内閣府,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100306
00100307,カムチャツカ半島付近の地震に伴う津波に関する住民調査,内閣府,,一般統計,一回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100307
00100308,青森県東方沖を震源とする地震に関する住民調査,内閣府,,一般統計,一回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100308
00100401,機械受注統計調査,内閣府,経済社会総合研究所景気統計部,一般統計,月、四半期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100401
00100402,企業行動に関するアンケート調査,内閣府,経済社会総合研究所景気統計部,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100402
00100403,法人企業動向調査,内閣府,経済社会総合研究所景気統計部,その他,四半期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100403
00100404,法人企業景気予測調査,内閣府,経済社会総合研究所景気統計部,一般統計,四半期,-,-,-,-,
00100405,消費動向調査,内閣府,経済社会総合研究所景気統計部,一般統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100405
00100406,景気動向指数,内閣府,経済社会総合研究所景気統計部,加工統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100406
00100407,民間非営利団体実態調査,内閣府,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100407
00100408,地方公共団体消費状況等調査,内閣府,,一般統計,四半期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100408
00100409,国民経済計算,内閣府,,基幹統計,年、四半期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100409
00100410,民間企業投資・除却調査,内閣府,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100410
00100411,産業連関構造調査（地方公共団体投入調査）,内閣府,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100411
00100412,組織マネジメントに関する調査（JP-MOPS）,内閣府,経済社会総合研究所研究官室,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100412
00100501,公益法人の寄附金収入に関する実態調査,内閣府,公益法人行政担当室,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100501
00100502,SDGｓに関する全国アンケート調査,内閣府,地方創生推進室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100502
00100503,公益法人の概況及び公益認定等委員会の活動報告,内閣府,公益法人行政担当室,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100503
00100504,特定歴史公文書等の保存及び利用の状況,内閣府,大臣官房公文書管理課,業務統計,年,-,-,-,-,
00100505,行政文書の管理の状況,内閣府,大臣官房公文書管理課,業務統計,年,-,-,-,-,
00100506,法人文書の管理の状況,内閣府,大臣官房公文書管理課,業務統計,年,-,-,-,-,
00120001,生産・出荷集中度調査,,,業務統計,隔年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00120001
00130001,犯罪統計,警察庁,刑事局捜査支援分析管理官,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00130001
00130002,道路の交通に関する統計,警察庁,交通局交通企画課,業務統計,月、年、半年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00130002
00160001,消費者団体名簿,消費者庁,,業務統計,不定期,-,-,-,-,
00160003,地方消費者行政の現況調査,消費者庁,地方協力課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00160003
00160011,民間事業者等における内部通報制度の実態調査,消費者庁,参事官（公益通報・協働担当）,一般統計,2年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00160011
00100101,情報化社会と青少年に関する調査,,,その他,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100101
00100102,青少年の生活と意識に関する基本調査,,,その他,,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100102
00100103,低年齢少年の価値観等に関する調査,,,その他,,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100103
00100104,非行原因に関する総合的研究調査,,,その他,,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100104
00100105,青少年のインターネット利用環境実態調査,,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100105
00100107,若者の生活に関する調査,,,一般統計,１回限り,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100107
00100109,低年齢層の子供のインターネット利用環境実態調査,,,一般統計,１回限り,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00100109
00100110,幼稚園・保育所・認定こども園等の経営実態調査,,,一般統計,未定,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100110
00100112,児童手当事業年報,,,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100112
00100114,生活状況に関する調査非行・被害等に関する総合的研究調,,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100114
00100115,査,,,その他,10年,-,-,-,-,
00100117,子供の生活状況調査,,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100117
00100118,教育・保育施設等における事故報告集計,,,業務統計,年,-,-,-,-,
00100120,こども・若者の意識と生活に関する調査,,,一般統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100120
00170100,こどもの福祉と保健に関する状況報告,,長官官房参事官（総合政策担当）,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00170100
00450047,地域児童福祉事業等調査,,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450047
00450270,次世代育成支援対策推進法に基づく特定事業主行動計画の策定状況の調査,こども家庭,長官官房 少子化対策室,業務統計,年,登録あり,〇,-,作成機関情報,
00450271,乳幼児栄養調査,,,一般統計,10年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450271
00450272,乳幼児身体発育調査,,,一般統計,10年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450272
00450273,児童養護施設入所児童等調査,,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450273
00450274,全国家庭児童調査,,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450274
00450275,全国ひとり親世帯等調査,,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450275
00450276,幼稚園・保育所等の経営実態調査,,,一般統計,１回限り,-,-,-,-,
00450277,子どもを守る地域ネットワーク等調査,,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450277
00450278,認可外保育施設の現況取りまとめ,,,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200217
00450279,次世代育成支援対策推進法に基づく市町村行動計画等に関する策定状況等の調査,庁,長官官房少子化対策室,業務統計,年,,,-,作成機関情報,https://www.e-stat.go.jp/statistics/00450279
00450650,児童相談所における児童虐待相談対応件数（速報値）,,,業務統計,年,-,-,-,-,
00450651,子ども虐待による死亡事例等の検証結果,,,業務統計,年,-,-,-,-,
00450652,市区町村の児童家庭相談業務の実施状況等の調査結果,,,業務統計,年,-,-,-,-,
00450653,母子家庭の母及び父子家庭の父の自立支援施策の実施状況について,,,業務統計,１年,-,-,-,-,
00450671,放課後児童健全育成事業（放課後児童クラブ）の実施状況,,,業務統計,年,-,-,-,-,
00450672,児童福祉行政指導監査等の実施状況報告,,,業務統計,年,-,-,-,-,
00450681,保育所等関連状況取りまとめ,,,業務統計,年,-,-,-,-,
00450682,10月時点の保育所等の待機児童数の状況について,,,業務統計,年,-,-,-,-,
00450691,乳幼児等に係る医療費の援助についての調査結果,,,業務統計,年,-,-,-,-,
00450693,妊婦健康診査の公費負担の状況にかかる調査結果,,成育局母子保健課,業務統計,１年,-,-,-,-,
00190001,中小規模事業者における個人情報等の安全管理措置に関する実態調査,,事務局監視・監督室,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00190001
00190002,改正個人情報保護法に関する施行状況等調査,,個人情報保護制度担当室,一般統計,年,-,-,-,-,
00200051,恩給統計,総務省,,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200051
00200052,都道府県知事裁定恩給に関する統計,総務省,,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200052
00200101,行政手続法の施行状況に関する調査,総務省,行政管理局調査法制課,業務統計,不定期,-,-,-,-,
00200102,行政不服審査法等の施行状況に関する調査,総務省,行政管理局調査法制課,業務統計,不定期,-,-,-,-,
00200111,行政機関等情報公開法施行状況調査行政機関等個人情報保護法施行状況,総務省,行政管理局調査法制課,業務統計,年,-,-,-,-,
00200123,調査,総務省,個人情報保護委員会,業務統計,年,-,-,-,-,
00200201,行政投資実績＜都道府県別行政投資実績報告書＞,総務省,自治行政局地域振興室,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200201
00200211,地方公務員給与実態調査,総務省,,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200211
00200212,地方公務員給与実態調査（補充調査）,総務省,,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200212
00200213,地方公共団体の勤務条件等に関する調査,総務省,自治行政局公務員部公務員課,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200213
00200214,地方公務員の臨時・非常勤職員に関する調査,総務省,自治行政局公務員部公務員課,業務統計,４年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200214
00200215,地方公務員の分限処分者数、懲戒処分者数及び刑事処分者数に関する調,総務省,自治行政局公務員部公務員課,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200215
00200216,地方公共団体定員管理調査,総務省,,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200216
00200217,地方公共団体における退職管理に関する取組状況の調査,総務省,,業務統計,不定期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00100503
00200218,地方公共団体におけるテレワークに関する取組状況の調査,総務省,,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200218
00200219,地方公共団体における障害者雇用に関する取組状況調査,総務省,性活躍・人材活用推進室 厚生労働省職,業務統計,２年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200219
00200221,地方公務員共済組合等事業年報,総務省,自治行政局公務員部福利課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200221
00200231,地方公共団体の議会の議員及び長の所属党派別人員調,総務省,自治行政局選挙部管理課,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200231
00200232,選挙人名簿及び在外選挙人名簿登録者数,総務省,自治行政局選挙部管理課,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200232
00200233,地方公共団体の議会の議員及び長の任期満了に関する調,総務省,自治行政局選挙部管理課,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200233
00200234,地方選挙結果調,総務省,自治行政局選挙部管理課,業務統計,４年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200234
00200235,衆議院議員総選挙 最高裁判所裁判官国民審査結果調,総務省,自治行政局選挙部管理課,業務統計,不定期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200235
00200236,参議院議員通常選挙結果調,総務省,自治行政局選挙部管理課,業務統計,３年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200236
00200241,住民基本台帳に基づく人口、人口動態及び世帯数調査,総務省,自治行政局住民制度課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200241
00200251,地方財政状況調査,総務省,自治財政局財務調査課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200251
00200252,公共施設状況調査,総務省,自治財政局財務調査課,業務統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200252
00200253,統一的な基準による財務書類から得られる情報に関する調査,総務省,自治財政局財務調査課,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200253
00200261,地方公共団体における人事評価結果の活用状況等調査,総務省,,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200261
00200351,通信・放送産業動態調査,総務省,,一般統計,四半期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200351
00200352,放送番組制作業実態調査,総務省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200352
00200353,通信・放送産業基本調査,総務省,,一般統計,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200353
00200354,通信産業実態調査（経営体財務調査）,総務省,,その他,半年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200354
00200355,通信産業実態調査（設備投資調査）,総務省,,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200355
00200356,通信利用動向調査,総務省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200356
00200357,情報通信業基本調査,総務省,,一般統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200357
00200453,キャッシュレス決済に関する調査,総務省,,その他,一回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200453
00200501,産業連関構造調査（通信・放送業等投入調査）,総務省,統計局統計調査部調査企画課,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200501
00200502,社会・人口統計体系,総務省,統計局統計情報利用推進課,加工統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200502
00200511,地域メッシュ統計,総務省,,加工統計,５年,-,-,-,-,
00200521,国勢調査,総務省,統計局統計調査部国勢統計課,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200521
00200522,住宅・土地統計調査,総務省,統計局統計調査部国勢統計課,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200522
00200523,住民基本台帳人口移動報告,総務省,統計局統計調査部国勢統計課,業務統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200523
00200524,人口推計,総務省,統計局統計調査部国勢統計課,基幹統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200524
00200531,労働力調査,総務省,,基幹統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200531
00200532,就業構造基本調査,総務省,,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200532
00200533,社会生活基本調査,総務省,,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200533
00200534,就業希望状況調査,総務省,,その他,不定期,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200534
00200541,個人企業経済調査,総務省,統計局統計調査部経済統計課,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200541
00200542,個人企業営業状況調査,総務省,統計局統計調査部経済統計課,その他,年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200542
00200543,科学技術研究調査,総務省,統計局統計調査部経済統計課,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200543
00200544,サービス産業動向調査,総務省,統計局統計調査部経済統計課,一般統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200544
00200545,サービス業基本調査,総務省,統計局統計調査部経済統計課,その他,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200545
00200546,サービス産業動態統計調査,総務省,統計局統計調査部経済統計課,基幹統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200546
00200551,事業所・企業統計調査,総務省,統計局事業所情報管理課,その他,,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200551
00200552,経済センサス‐基礎調査,総務省,統計局事業所情報管理課,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200552
00200553,経済センサス‐活動調査,済産業省,センサス室・調査統計グループ構造・,基幹統計,５年,,,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200553
00200555,経済構造実態調査,総務省,統計局統計調査部経済統計課,基幹統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200555
00200556,経済構造実態調査 経済産業省企業活動基本調査 事業所・企業照会,総務省,統計局統計調査部経済統計課,基幹統計,年,-,-,-,-,
00200558,経済センサス‐基礎調査（乙調査）及び経済センサス‐活動調査（乙調査）,総務省,統計局事業所情報管理課,基幹統計,年,-,-,-,-,
00200559,経済構造実態調査 事業所・企業照会,総務省,,基幹統計,年,-,-,-,-,
00200561,家計調査,総務省,統計局統計調査部消費統計課,基幹統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200561
00200563,貯蓄動向調査,総務省,統計局統計調査部消費統計課,その他,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200563
00200564,全国家計構造調査（旧全国消費実態調査）,総務省,統計局統計調査部消費統計課,基幹統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200564
00200565,家計消費状況調査,総務省,統計局統計調査部消費統計課,一般統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200565
00200566,全国単身世帯収支実態調査,総務省,統計局統計調査部消費統計課,一般統計,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200566
00200567,消費動向指数,総務省,統計局統計調査部消費統計課,加工統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200567
00200568,家計消費単身モニター調査,総務省,統計局統計調査部消費統計課,一般統計,月,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200568
00200571,小売物価統計調査,総務省,,基幹統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200571
00200572,全国物価統計調査,総務省,,その他,５年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200572
00200573,消費者物価指数,総務省,,加工統計,月,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200573
00200601,産業連関構造調査（サービス産業・非営利団体等調査）産業連関構造調査（企業の管理活動,総務省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200601
00200602,等に関する実態調査）,総務省,,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200602
00200603,産業連関表,総務省,政策統括官（統計制度担当）付統計,,５年,登録あり,〇,○,作成機関情報,
00200604,特別データ公表基準（SDDS）プラス,総務省,,加工統計,毎日～毎年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00200604
00200606,統計法施行状況報告,総務省,,業務統計,１年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200606
00200701,食育の推進に関するアンケート調査,総務省,,一般統計,１回限り,-,-,-,-,
00200702,貸切バスの安全確保を推進するためのアンケート調査,総務省,,一般統計,１回限り,-,-,-,-,
00200703,農業の6次産業化の取組に関するアンケート調査,総務省,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200703
00200704,九州の「道の駅」の防災機能に関するアンケート調査,総務省,,一般統計,１回限り,-,-,-,-,
00200705,「女性活躍の推進に関する企業の取組と効果」に関するアンケート調査,総務省,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200705
00200706,保護司の活動に関するアンケート調査,総務省,,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200706
00200707,近畿の「道の駅」の防災機能・バリアフリー化等に関するアンケート調査,総務省,,一般統計,１回限り,-,-,-,-,
00200708,死因究明等の推進に関する取組に係るアンケート調査,総務省,評価監視官（内閣、総務等担当）室,一般統計,１回限り,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00200708
00200709,リチウムイオン電池等及びその使用製品の回収・処分の実施状況に関する調査,総務省,環境等担当）室,一般統計,１回限り,,,-,,
00201001,公害苦情調査,,事務局総務課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00201001
00202001,火災統計,消防庁,防災情報室,業務統計,四半期、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00202001
00202002,消防年報,消防庁,防災情報室,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00202002
00250001,訟務事件統計,法務省,訟務局訟務企画課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250001
00250002,登記統計,法務省,大臣官房司法法制部司法法制課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250002
00250003,検察統計調査,法務省,大臣官房司法法制部司法法制課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250003
00250004,婦人補導統計調査,法務省,大臣官房司法法制部司法法制課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250004
00250005,矯正統計調査,法務省,大臣官房司法法制部司法法制課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250005
00250006,少年矯正統計調査,法務省,大臣官房司法法制部司法法制課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250006
00250007,保護統計調査,法務省,大臣官房司法法制部司法法制課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250007
00250008,戸籍統計,法務省,民事局民事第一課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250008
00250009,供託統計,法務省,民事局商事課,業務統計,年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250009
00250010,人権侵犯事件統計,法務省,人権擁護局調査救済課,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250010
00250011,出入国管理統計,法務省,,業務統計,月、年,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250011
00250012,在留外国人統計（旧登録外国人統計）,法務省,,業務統計,半期,登録あり,〇,○,作成機関情報,https://www.e-stat.go.jp/statistics/00250012
00250013,犯罪被害実態（暗数）調査,法務省,法務総合研究所研究部,一般統計,５年,登録あり,〇,-,作成機関情報,https://www.e-stat.go.jp/statistics/00250013
